stem,image_path,iou,dice,ap
cju33belnbyhm0878yxl42233,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33belnbyhm0878yxl42233.jpg,0.948415,0.973525,0.998018
cju33eqwbcch208012jikwdky,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33eqwbcch208012jikwdky.jpg,0.958045,0.978573,0.998637
cju33jon3ygbj0993pu22a4k6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33jon3ygbj0993pu22a4k6.jpg,0.946454,0.97249,0.997714
cju33mirdc8mj0799k33wzoes,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33mirdc8mj0799k33wzoes.jpg,0.975469,0.987582,0.999339
cju33o12x2jm50988944mxq0v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33o12x2jm50988944mxq0v.jpg,0.953196,0.976037,0.998281
cju33qpdvc9g0087825jhf3s9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33qpdvc9g0087825jhf3s9.jpg,0.94702,0.972789,0.998515
cju33w4sdcivk0855x879zht7,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33w4sdcivk0855x879zht7.jpg,0.964368,0.981861,0.999472
cju33x0f22peh0988g0ln7w5v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33x0f22peh0988g0ln7w5v.jpg,0.887671,0.940493,0.992145
cju33yemn2qb20988wfjxximx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33yemn2qb20988wfjxximx.jpg,0.943187,0.970763,0.998498
cju33za6l2qy70988jhrlp2ev,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33za6l2qy70988jhrlp2ev.jpg,0.956639,0.977839,0.998508
cju34aozyyy830993bn16u32n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34aozyyy830993bn16u32n.jpg,0.973995,0.986826,0.99942
cju34c1xfyz920993itxkkfad,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34c1xfyz920993itxkkfad.jpg,0.972673,0.986147,0.999524
cju34ds2531520988qjpqt6e3,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34ds2531520988qjpqt6e3.jpg,0.516795,0.68143,0.489692
cju34eqjpcpm508788b3lhp97,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34eqjpcpm508788b3lhp97.jpg,0.976092,0.987902,0.999575
cju34fojcctcf0799ebolbvkn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34fojcctcf0799ebolbvkn.jpg,0.909521,0.952617,0.994944
cju34i3qvcyog0855qiejxx5w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34i3qvcyog0855qiejxx5w.jpg,0.974716,0.987196,0.999459
cju34m7h536wq0988xz7gx79v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34m7h536wq0988xz7gx79v.jpg,0.960655,0.979933,0.998689
cju34o6dbd2lo0855aqlcy1hs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34o6dbd2lo0855aqlcy1hs.jpg,0.949917,0.974315,0.997842
cju34ouumcznz07996gg1xq7v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34ouumcznz07996gg1xq7v.jpg,0.96819,0.983838,0.999332
cju34repocy5208780gswillm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34repocy5208780gswillm.jpg,0.979576,0.989683,0.9998
cju34sh43d8zm08019xbwhc0o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34sh43d8zm08019xbwhc0o.jpg,0.953363,0.976125,0.998049
cju34uhepd3dd0799hs8782ad,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34uhepd3dd0799hs8782ad.jpg,0.952344,0.975591,0.998443
cju34xspwzenf0993cyzajv9n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34xspwzenf0993cyzajv9n.jpg,0.977634,0.988691,0.999595
cju34ymm8d6700799uop0cw33,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34ymm8d6700799uop0cw33.jpg,0.930269,0.963875,0.996652
cju34zivp3fq80988opxbaqyn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34zivp3fq80988opxbaqyn.jpg,0.972373,0.985993,0.999386
cju3518w2d838079939fqztbc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3518w2d838079939fqztbc.jpg,0.962942,0.981121,0.998513
cju3521y5d5mq0878t3ezsu4p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3521y5d5mq0878t3ezsu4p.jpg,0.96929,0.984405,0.999307
cju353d1eda8c07992afde611,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju353d1eda8c07992afde611.jpg,0.974142,0.986901,0.999625
cju35740hzm0g0993zl5ic246,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35740hzm0g0993zl5ic246.jpg,0.940795,0.969495,0.996181
cju357rxxdaz30878y2esjpjt,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju357rxxdaz30878y2esjpjt.jpg,0.943396,0.970874,0.997514
cju358pwtdby20878cg7nm0np,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju358pwtdby20878cg7nm0np.jpg,0.962609,0.980948,0.999015
cju35a77vdj4n08556jj2lgmc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35a77vdj4n08556jj2lgmc.jpg,0.977373,0.988557,0.999654
cju35atpxdjot0855q46aqrd0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35atpxdjot0855q46aqrd0.jpg,0.571365,0.727221,0.830397
cju35c4wzdhow0799h6eq4sgs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35c4wzdhow0799h6eq4sgs.jpg,0.791811,0.883811,0.90973
cju35eg0tdmjt085525sb4bua,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35eg0tdmjt085525sb4bua.jpg,0.924837,0.960951,0.997429
cju35fxqyzt5p0993vusm54qz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35fxqyzt5p0993vusm54qz.jpg,0.966162,0.98279,0.999277
cju35i2e63uxr0835h7zgkg9k,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35i2e63uxr0835h7zgkg9k.jpg,0.977783,0.988767,0.999676
cju35k2fr3vc50988c85qkrwg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35k2fr3vc50988c85qkrwg.jpg,0.876783,0.934347,0.982444
cju35ldepdtlm0801yv79y8vu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35ldepdtlm0801yv79y8vu.jpg,0.945703,0.972094,0.997434
cju35mdz73x890835eynq1h9v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35mdz73x890835eynq1h9v.jpg,0.971448,0.985517,0.999351
cju35oyvd3y850988km12hdz1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35oyvd3y850988km12hdz1.jpg,0.96366,0.981494,0.999061
cju3tp94kfstl08181awh6z49,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tp94kfstl08181awh6z49.jpg,0.980159,0.98998,0.999756
cju3tsh4lfsok0987w6x3a0v1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tsh4lfsok0987w6x3a0v1.jpg,0.962518,0.980901,0.998945
cju3ttznuftyf09875t11850w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ttznuftyf09875t11850w.jpg,0.964661,0.982013,0.998849
cju3tvffffx5f0818t5ov22al,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tvffffx5f0818t5ov22al.jpg,0.945962,0.972231,0.996598
cju3tx1qyg0c907552fglumhc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tx1qyg0c907552fglumhc.jpg,0.929877,0.963664,0.994758
cju3u1c8tfyqx08503iedc3mx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u1c8tfyqx08503iedc3mx.jpg,0.956472,0.977752,0.99889
cju3u39fog1bo0871lxjrabks,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u39fog1bo0871lxjrabks.jpg,0.972961,0.986295,0.999672
cju3u4lxmg59o0755rz42b9en,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u4lxmg59o0755rz42b9en.jpg,0.969943,0.984742,0.99952
cju3u815rg4ek0850vvhtcvcm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u815rg4ek0850vvhtcvcm.jpg,0.977988,0.988871,0.999619
cju3ua8u0g9rg0801uayhdxhu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ua8u0g9rg0801uayhdxhu.jpg,0.973378,0.986509,0.999447
cju3uhb79gcgr0871orbrbi3x,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3uhb79gcgr0871orbrbi3x.jpg,0.0,0.0,0.058647
cju3ul8dogf1z09872y2ecowp,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ul8dogf1z09872y2ecowp.jpg,0.954694,0.976822,0.998467
cju3umoh1geet0817cmpef5am,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3umoh1geet0817cmpef5am.jpg,0.967059,0.983254,0.998639
cju3uwz6ogsp10801h2r3bj5l,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3uwz6ogsp10801h2r3bj5l.jpg,0.965963,0.982687,0.999305
cju3uz4o6gr9z0850lhxyxvsj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3uz4o6gr9z0850lhxyxvsj.jpg,0.972188,0.985898,0.999486
cju3v0fl3gwce0755qkjhzmd4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v0fl3gwce0755qkjhzmd4.jpg,0.974338,0.987002,0.999471
cju3v11mrgwwb0755u242ygye,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v11mrgwwb0755u242ygye.jpg,0.954204,0.976566,0.998673
cju3v3ac9gyz30755hfqwyp1i,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v3ac9gyz30755hfqwyp1i.jpg,0.90098,0.947911,0.995814
cju3v56bwgy8v0871w14pz8fx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v56bwgy8v0871w14pz8fx.jpg,0.953392,0.97614,0.997262
cju3v664kh0px0818y4y7wolf,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v664kh0px0818y4y7wolf.jpg,0.955799,0.9774,0.998647
cju3v72v5h1qz0818fggilwtq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v72v5h1qz0818fggilwtq.jpg,0.955496,0.977242,0.99915
cju3wstckialg0871xs0vevsj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3wstckialg0871xs0vevsj.jpg,0.981716,0.990773,0.999791
cju3x2s11ibzi0817kk284k0j,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x2s11ibzi0817kk284k0j.jpg,0.970337,0.984945,0.99938
cju3x4blzieu30850x10uuvbm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x4blzieu30850x10uuvbm.jpg,0.805608,0.89234,0.914178
cju3x5u2tiihx0818914gzxy1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x5u2tiihx0818914gzxy1.jpg,0.985339,0.992615,0.99983
cju3x7xsaijq80818f0psavav,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x7xsaijq80818f0psavav.jpg,0.976893,0.988311,0.999678
cju3x9lttikfb0818a0g104zn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x9lttikfb0818a0g104zn.jpg,0.956835,0.977941,0.998634
cju3xeexgii1j0817zs68tb4g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xeexgii1j0817zs68tb4g.jpg,0.965561,0.982479,0.999258
cju3xga12iixg0817dijbvjxw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xga12iixg0817dijbvjxw.jpg,0.974276,0.986971,0.999369
cju3xhpvvimda0987ygrpzni2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xhpvvimda0987ygrpzni2.jpg,0.951038,0.974905,0.997595
cju3xiic0ilzp0850lusrb42j,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xiic0ilzp0850lusrb42j.jpg,0.954515,0.976728,0.998788
cju3xjqtpikx50817tppy6g84,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xjqtpikx50817tppy6g84.jpg,0.97076,0.985163,0.999313
cju3xl264ingx0850rcf0rshj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xl264ingx0850rcf0rshj.jpg,0.960272,0.979734,0.999051
cju3xtufwiv9c0818djsc4cqd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xtufwiv9c0818djsc4cqd.jpg,0.948762,0.973707,0.99895
cju3xuj20ivgp0818mij8bjrd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xuj20ivgp0818mij8bjrd.jpg,0.951892,0.975353,0.998745
cju3xvoo2iqlc0817eku2r3wl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xvoo2iqlc0817eku2r3wl.jpg,0.967816,0.983645,0.998922
cju3xwpgviwlx0871rwm15q7v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xwpgviwlx0871rwm15q7v.jpg,0.972793,0.986209,0.999492
cju3xzvnzj0hd0755xprz39nj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xzvnzj0hd0755xprz39nj.jpg,0.979897,0.989846,0.999708
cju3y0pjrj1c30755nxekxccj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y0pjrj1c30755nxekxccj.jpg,0.965973,0.982692,0.99941
cju3y21quj0ir0818kgjagr15,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y21quj0ir0818kgjagr15.jpg,0.888672,0.941055,0.988898
cju3y54kwj3nr0801biidlb4e,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y54kwj3nr0801biidlb4e.jpg,0.985185,0.992537,0.999872
cju3y79ofj3va0871uqfb1mzo,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y79ofj3va0871uqfb1mzo.jpg,0.960463,0.979833,0.99895
cju3y9difj6th0801kd1rqm3w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y9difj6th0801kd1rqm3w.jpg,0.973669,0.986659,0.999733
cju3ya7goj6at0818v2l5ay7f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ya7goj6at0818v2l5ay7f.jpg,0.927978,0.962644,0.996649
cju3yb47cj1xq0817zfotbni4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3yb47cj1xq0817zfotbni4.jpg,0.806183,0.892693,0.946874
cju3yht87j83m08507yk1u1fg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3yht87j83m08507yk1u1fg.jpg,0.981884,0.990859,0.999782
cju3ykamdj9u208503pygyuc8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ykamdj9u208503pygyuc8.jpg,0.752363,0.858684,0.936508
cju40jl7skiuo0817p0smlgg8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40jl7skiuo0817p0smlgg8.jpg,0.858348,0.923776,0.984881
cju40m0rjkpw80871z6n6yg1u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40m0rjkpw80871z6n6yg1u.jpg,0.939095,0.968591,0.977797
cju40poe4kt9s0755f9cnm3h5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40poe4kt9s0755f9cnm3h5.jpg,0.913084,0.954567,0.997546
cju40r6jrksyk0871wg98zgho,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40r6jrksyk0871wg98zgho.jpg,0.970319,0.984936,0.999306
cju40sdwukv3k0755y99ug1k8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40sdwukv3k0755y99ug1k8.jpg,0.965709,0.982555,0.999019
cju40taxlkrho0987smigg0x0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40taxlkrho0987smigg0x0.jpg,0.964943,0.982159,0.999101
cju40u30gkuzc0871rq7t666d,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40u30gkuzc0871rq7t666d.jpg,0.960733,0.979973,0.99861
cju40w3hbkwpn08015rbs3wko,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40w3hbkwpn08015rbs3wko.jpg,0.954263,0.976596,0.998393
cju40wto5kxwi0755it190f2k,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40wto5kxwi0755it190f2k.jpg,0.974177,0.986919,0.99932
cju410dnfl0960755y8lu8d79,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju410dnfl0960755y8lu8d79.jpg,0.924555,0.960799,0.993345
cju412uwlkva50850d1ps1ww7,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju412uwlkva50850d1ps1ww7.jpg,0.96162,0.980434,0.998282
cju414lf2l1lt0801rl3hjllj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju414lf2l1lt0801rl3hjllj.jpg,0.434867,0.606142,0.774178
cju418rckl3ur08012psrx1r1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju418rckl3ur08012psrx1r1.jpg,0.962765,0.981029,0.998715
cju41kd7yl4nm0850gil5qqwh,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41kd7yl4nm0850gil5qqwh.jpg,0.941014,0.969611,0.997928
cju41lojblbs307555jdci937,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41lojblbs307555jdci937.jpg,0.965651,0.982526,0.999451
cju41nz76lcxu0755cya2qefx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41nz76lcxu0755cya2qefx.jpg,0.975861,0.987783,0.999566
cju41p90plcsx08018cnzpndc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41p90plcsx08018cnzpndc.jpg,0.929664,0.96355,0.997789
cju41r6v2lcww0871ps8k8pf5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41r6v2lcww0871ps8k8pf5.jpg,0.974466,0.987068,0.999571
cju41s6nbleqy0755e2mslg0b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41s6nbleqy0755e2mslg0b.jpg,0.974398,0.987033,0.999542
cju41z76wlgbz0801qdetlvby,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41z76wlgbz0801qdetlvby.jpg,0.974752,0.987215,0.99968
cju422cm8lfxn0818ojicxejb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju422cm8lfxn0818ojicxejb.jpg,0.964621,0.981992,0.999304
cju424hy5lckr085073fva1ok,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju424hy5lckr085073fva1ok.jpg,0.973411,0.986526,0.999517
cju426tomlhll0818fc0i7nvh,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju426tomlhll0818fc0i7nvh.jpg,0.962836,0.981066,0.999405
cju428k5fldt108177s6g6f45,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju428k5fldt108177s6g6f45.jpg,0.975837,0.987771,0.999657
cju42dwedlmk60871jbgu4ehi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42dwedlmk60871jbgu4ehi.jpg,0.976761,0.988244,0.999557
cju42g865lorv07552ytz6xxa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42g865lorv07552ytz6xxa.jpg,0.974553,0.987113,0.999687
cju42m60jlpcm08186kqppzqv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42m60jlpcm08186kqppzqv.jpg,0.96571,0.982556,0.999209
cju42nm68lpyo0818xvvqmupq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42nm68lpyo0818xvvqmupq.jpg,0.967284,0.98337,0.999459
cju42py9mlqyd0818u3d1d7ga,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42py9mlqyd0818u3d1d7ga.jpg,0.955145,0.977058,0.998888
cju42qet0lsq90871e50xbnuv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42qet0lsq90871e50xbnuv.jpg,0.96731,0.983383,0.999494
