case_id,slice_id,unet_mean_dice,unet_mean_iou,transunet_mean_dice,transunet_mean_iou,dice_gap,iou_gap
img0025,img0025_slice0084,0.4750733137690594,0.4525139664551668,0.4441624365369502,0.3995433789771898,-0.030910877232109224,-0.052970587477977005
img0026,img0026_slice0014,0.0,0.0,0.0,0.0,0.0,0.0
img0026,img0026_slice0017,0.0,0.0,0.0,0.0,0.0,0.0
img0026,img0026_slice0035,0.0,0.0,0.0,0.0,0.0,0.0
img0026,img0026_slice0040,0.0,0.0,0.0,0.0,0.0,0.0
img0026,img0026_slice0044,0.0,0.0,0.0,0.0,0.0,0.0
img0026,img0026_slice0045,0.1673003802217756,0.1437908496638045,0.2769607843035431,0.2368972746182245,0.1096604040817675,0.09310642495441998
img0026,img0026_slice0046,0.4479224280821333,0.4083437606393394,0.6247157098016664,0.5877859722696396,0.17679328171953307,0.17944221163030016
img0026,img0026_slice0047,0.3654366725813504,0.3364222333615854,0.6180486180278962,0.5763888888527199,0.25261194544654586,0.2399666554911345
img0026,img0026_slice0048,0.372119255180953,0.3479379891417159,0.3657019215790842,0.3369536331011863,-0.006417333601868802,-0.010984356040529608
img0026,img0026_slice0049,0.320592115174155,0.303333855453548,0.554168326501818,0.5163279379876963,0.23357621132766304,0.21299408253414825
img0026,img0026_slice0050,0.4016656839763112,0.3571339909317364,0.5625259018167946,0.5032930688222259,0.16086021784048343,0.14615907789048949
img0026,img0026_slice0051,0.3251742195843584,0.28283091579906,0.8649061446219,0.7680282199654196,0.5397319250375416,0.4851973041663596
img0026,img0026_slice0052,0.4554858107703059,0.4180092937264837,0.9061688580460864,0.8361886028554896,0.45068304727578046,0.41817930912900586
img0026,img0026_slice0053,0.553780795966655,0.5122183150648858,0.92331195539149,0.8602045401388949,0.36953115942483505,0.3479862250740091
img0026,img0026_slice0054,0.6834413518330649,0.6083301648500459,0.9229930620537868,0.8608124130408983,0.23955171022072197,0.2524822481908524
img0026,img0026_slice0055,0.4804026965585131,0.4083253838687729,0.7194265431170259,0.6351519165490718,0.23902384655851283,0.2268265326802989
img0026,img0026_slice0056,0.4463199915803099,0.3487363314662479,0.7072383478443302,0.6205812309027281,0.26091835626402027,0.2718448994364802
img0026,img0026_slice0057,0.6073116360592876,0.4742371804995857,0.6927809193988703,0.5982230063069025,0.0854692833395827,0.12398582580731682
img0026,img0026_slice0058,0.5030749539028279,0.4112800827708934,0.611753587515344,0.5537499755786764,0.10867863361251617,0.14246989280778305
img0026,img0026_slice0059,0.5103136696745992,0.4089535629844806,0.4411170915955019,0.37099232496218,-0.06919657807909735,-0.037961238022300614
img0026,img0026_slice0060,0.569032632359665,0.4853736837209469,0.4158799225416742,0.346292213411035,-0.15315270981799073,-0.13908147030991191
img0026,img0026_slice0061,0.5923749746833231,0.5010553661890665,0.4399214075519767,0.3765679168553703,-0.15245356713134645,-0.12448744933369627
img0026,img0026_slice0062,0.3385051919535401,0.2746908554655015,0.4389108503839312,0.3555913719088304,0.10040565843039106,0.08090051644332891
img0026,img0026_slice0063,0.5473010905615657,0.455777993586836,0.6322336558073631,0.5401649592696824,0.0849325652457974,0.08438696568284643
img0026,img0026_slice0064,0.6698905948925962,0.5779444836941178,0.5535992219353655,0.4719776277330378,-0.11629137295723069,-0.10596685596107996
img0026,img0026_slice0065,0.7107872520784508,0.6170459066130776,0.6767361548845545,0.5770582924700961,-0.03405109719389632,-0.039987614142981465
img0026,img0026_slice0066,0.668685328101093,0.5700497034348666,0.6948487461181106,0.5837982051031024,0.026163418017017603,0.013748501668235824
img0026,img0026_slice0067,0.7631559752160656,0.6466169285514716,0.705647209830919,0.6206480349064555,-0.0575087653851466,-0.02596889364501609
img0026,img0026_slice0068,0.6275559515266058,0.5090397792193161,0.6687104007741035,0.5825491554020452,0.04115444924749767,0.07350937618272912
img0026,img0026_slice0069,0.6611795466154248,0.5756182388876597,0.6340412156617444,0.5628053178508629,-0.027138330953680345,-0.012812921036796876
img0026,img0026_slice0070,0.6607433406494588,0.5883717101854691,0.5762551013773506,0.5195841149434982,-0.08448823927210825,-0.06878759524197087
img0026,img0026_slice0071,0.6517703778583613,0.5802510356483436,0.6225178626685811,0.560657334719617,-0.029252515189780226,-0.019593700928726587
img0026,img0026_slice0072,0.8105613160879289,0.70578898030141,0.5810079296474291,0.5163722314492702,-0.22955338644049983,-0.18941674885213977
img0026,img0026_slice0073,0.7235759951178778,0.6182197050688563,0.4518685221918538,0.3867518236914983,-0.27170747292602404,-0.23146788137735796
img0026,img0026_slice0074,0.5955169475869196,0.5279288420895779,0.4746819530691683,0.4233417957845019,-0.12083499451775132,-0.10458704630507604
img0026,img0026_slice0075,0.6250798298626314,0.5571545845622219,0.5233722353036969,0.4715820022543155,-0.10170759455893452,-0.08557258230790638
img0026,img0026_slice0076,0.7511205929243909,0.6877346581703794,0.7752598500117859,0.7251813970070634,0.02413925708739495,0.037446738836684035
img0026,img0026_slice0077,0.7223175094841181,0.6408490475519487,0.7752488051654545,0.7131006668669313,0.052931295681336366,0.07225161931498258
img0026,img0026_slice0078,0.8026790523254789,0.7032240376153431,0.713277506127717,0.6246491168080003,-0.08940154619776186,-0.07857492080734285
img0026,img0026_slice0079,0.7065374858818222,0.5931684232420611,0.7355107434853565,0.6644268237135503,0.028973257603534308,0.07125840047148924
img0026,img0026_slice0080,0.8463837937883539,0.7476020907282486,0.7197710516535425,0.6412867223008093,-0.12661274213481144,-0.10631536842743927
img0026,img0026_slice0081,0.8957235395586185,0.8274850299760352,0.8833370659368778,0.8013994268003265,-0.012386473621740723,-0.026085603175708738
img0026,img0026_slice0082,0.764416947864932,0.6846012798756306,0.8131631289063335,0.7192873986474616,0.04874618104140149,0.03468611877183103
img0026,img0026_slice0083,0.8262994769937535,0.7137187238271765,0.8657812635184967,0.7712932164434122,0.03948178652474321,0.057574492616235706
img0026,img0026_slice0084,0.864998045144759,0.7758005387317769,0.8728664135629488,0.7886852789833814,0.00786836841818983,0.012884740251604465
img0026,img0026_slice0085,0.7963252674754513,0.6862457764234545,0.8423966484890163,0.7388701006674527,0.046071381013565005,0.05262432424399821
img0026,img0026_slice0086,0.7129599555156854,0.6226397427586327,0.7418889059141704,0.6224393700710997,0.028928950398485087,-0.0002003726875329237
img0026,img0026_slice0087,0.8835794890771993,0.8017500331348679,0.8651879081457753,0.7688820776371138,-0.018391580931424012,-0.03286795549775412
img0026,img0026_slice0088,0.8419186939450526,0.7415441757113509,0.7362027421924376,0.6475211537545129,-0.10571595175261495,-0.09402302195683798
img0026,img0026_slice0089,0.8239442465347272,0.7154902168429818,0.6950038846130262,0.6211610486440969,-0.128940361921701,-0.09432916819888482
img0026,img0026_slice0090,0.8720369765323331,0.7801582992900883,0.5991938494570427,0.5395979791798969,-0.27284312707529046,-0.24056032011019135
img0026,img0026_slice0091,0.8606452301345483,0.7627156125103718,0.6610998795888766,0.5902523616311485,-0.19954535054567168,-0.17246325087922332
img0026,img0026_slice0092,0.7062370773928764,0.6011714954822961,0.5562700421716423,0.4793160095260565,-0.1499670352212341,-0.12185548595623957
img0026,img0026_slice0093,0.5955311869572322,0.4741252078322222,0.5262181157460128,0.435244333004436,-0.06931307121121932,-0.03888087482778618
img0026,img0026_slice0094,0.5483254800446536,0.4723079863317539,0.844185691478814,0.7338243899522996,0.2958602114341603,0.2615164036205457
img0026,img0026_slice0095,0.5496855076702624,0.4691546811864349,0.8094241782384545,0.68070098215317,0.2597386705681921,0.2115463009667351
img0026,img0026_slice0096,0.9064887266554132,0.8324177247481849,0.7791769847201064,0.6607099334620549,-0.1273117419353068,-0.17170779128613
img0026,img0026_slice0097,0.8054418255500037,0.6878083524038041,0.8148348845692497,0.7047684547867601,0.00939305901924603,0.016960102382955977
img0026,img0026_slice0098,0.7612647120004549,0.614651416086603,0.8743435107384434,0.7871780376178866,0.11307879873798854,0.17252662153128362
img0026,img0026_slice0099,0.7285696616143102,0.5732757866548333,0.7740581099605566,0.664480004019364,0.045488448346246324,0.09120421736453077
img0026,img0026_slice0100,0.7873951711403309,0.6495610250958258,0.6590747622520159,0.5236594528972714,-0.12832040888831497,-0.12590157219855436
img0026,img0026_slice0101,0.8291317051092546,0.7221763085191992,0.8109942423177026,0.6824833298924419,-0.01813746279155204,-0.03969297862675736
img0026,img0026_slice0102,0.8271090155791168,0.7234939935129163,0.8591806758528933,0.7540593112455519,0.0320716602737765,0.0305653177326356
img0026,img0026_slice0103,0.6923935504180534,0.5295165843183605,0.8824107104410432,0.7897044701501852,0.19001716002298985,0.26018788583182473
img0026,img0026_slice0104,0.6070369356959211,0.4547511829298574,0.8043831076510293,0.6827519008112921,0.19734617195510817,0.22800071788143472
img0026,img0026_slice0105,0.6382385138048348,0.5168661141920692,0.8337442640681179,0.728255353668374,0.1955057502632831,0.21138923947630484
img0026,img0026_slice0106,0.6513047186437362,0.5055550194480227,0.8214676889102783,0.7079365079010982,0.17016297026654215,0.20238148845307546
img0026,img0026_slice0107,0.4375074232491395,0.3388190153866619,0.8288501104655153,0.72066726373474,0.3913426872163758,0.38184824834807807
img0026,img0026_slice0108,0.6541520509575179,0.5402257887318889,0.801957046607551,0.6892257520812586,0.14780499565003302,0.1489999633493697
img0026,img0026_slice0109,0.6935843888925781,0.5377709003111646,0.7824639833471919,0.6432096641543453,0.0888795944546138,0.10543876384318074
img0026,img0026_slice0110,0.66421393414101,0.5604985793170549,0.7852283427281186,0.6689359637521173,0.12101440858710855,0.10843738443506235
img0026,img0026_slice0111,0.6728454614315484,0.5701573581446743,0.7127690557220867,0.5924618588973258,0.03992359429053827,0.022304500752651557
img0026,img0026_slice0112,0.6319098918532684,0.5356529879767178,0.7407411969271418,0.6167028633823687,0.1088313050738734,0.0810498754056509
img0026,img0026_slice0113,0.752732871421118,0.6400030366476265,0.8126857895609338,0.7087270521770321,0.05995291813981585,0.06872401552940566
img0026,img0026_slice0114,0.833037446814493,0.7138612660257431,0.913677713687562,0.8414313221490015,0.08064026687306902,0.12757005612325845
img0026,img0026_slice0115,0.7835041296226506,0.6441364482393538,0.759111855853047,0.624753783579334,-0.024392273769603623,-0.01938266466001981
img0026,img0026_slice0116,0.7299270072459907,0.5747126436121021,0.4155844155304436,0.2622950819242139,-0.31434259171554707,-0.31241756168788815
img0026,img0026_slice0117,0.3812499999761718,0.3080808080496888,0.7692307691650231,0.6249999999131945,0.38798076918885127,0.31691919186350576
img0026,img0026_slice0118,0.6607142856847895,0.4933333333004444,0.8029197079705898,0.6707317072352766,0.14220542228580024,0.17739837393483227
img0026,img0026_slice0119,0.3963414633904669,0.3282828282496684,0.7538461537881657,0.6049382715302546,0.3575046903976988,0.27665544328058617
img0026,img0026_slice0120,0.7499999999278847,0.5999999999076924,0.0909090908953168,0.047619047611489,-0.6590909090325678,-0.5523809522962033
img0026,img0026_slice0121,0.0,0.0,0.0,0.0,0.0,0.0
img0026,img0026_slice0122,0.0,0.0,0.0,0.0,0.0,0.0
img0026,img0026_slice0123,0.0,0.0,0.0,0.0,0.0,0.0
img0028,img0028_slice0004,0.0,0.0,0.0,0.0,0.0,0.0
img0028,img0028_slice0017,0.0,0.0,0.0,0.0,0.0,0.0
img0028,img0028_slice0020,0.0,0.0,0.0,0.0,0.0,0.0
img0028,img0028_slice0025,0.0,0.0,0.0,0.0,0.0,0.0
img0028,img0028_slice0036,0.0,0.0,0.0,0.0,0.0,0.0
img0028,img0028_slice0037,0.0,0.0,0.364999999990875,0.2874015747918346,0.364999999990875,0.2874015747918346
img0028,img0028_slice0038,0.0,0.0,0.3133903133869652,0.2956989247252211,0.3133903133869652,0.2956989247252211
img0028,img0028_slice0039,0.4239877769257144,0.3680371352736334,0.3206582165866978,0.3089117394990285,-0.10332956033901658,-0.059125395774604905
img0028,img0028_slice0040,0.3991116751243711,0.3321013727525649,0.227117680498993,0.2080729166644992,-0.17199399462537812,-0.1240284560880657
img0028,img0028_slice0041,0.1959007551227881,0.1387106629990341,0.2887517146761553,0.2546884452487475,0.0928509595533672,0.11597778224971342
img0028,img0028_slice0042,0.6409750253401023,0.5643730065012736,0.7806714837946295,0.6875189474757997,0.13969645845452716,0.12314594097452602
img0028,img0028_slice0043,0.7188164575427664,0.6575895438736211,0.6823360362500019,0.6211703745399205,-0.03648042129276441,-0.036419169333700596
img0028,img0028_slice0044,0.3288786789566202,0.3103892052640175,0.6930976899726102,0.6322364467318096,0.36421901101599,0.3218472414677921
img0028,img0028_slice0045,0.4196809662337188,0.3764407793723365,0.6816000715885591,0.6013447911742198,0.26191910535484025,0.2249040118018833
img0028,img0028_slice0046,0.6114915903068445,0.5156288841864958,0.6766781028565749,0.6052920332184486,0.0651865125497304,0.08966314903195283
img0028,img0028_slice0047,0.7125385613545294,0.6335604057918152,0.8476540989910879,0.7493952612677476,0.13511553763655848,0.11583485547593242
img0028,img0028_slice0048,0.7084208096171835,0.6308313960339287,0.905647058719549,0.8301548067392739,0.19722624910236553,0.1993234107053452
img0028,img0028_slice0049,0.6889988382918745,0.6329158753416276,0.9236727515101966,0.8592835145588995,0.2346739132183221,0.22636763921727188
img0028,img0028_slice0050,0.7066734869637548,0.6428783383224976,0.6929098652568473,0.6456817353467876,-0.01376362170690748,0.0028033970242899997
img0028,img0028_slice0051,0.7522058239464791,0.672269673653868,0.7544235034947823,0.6643319538179054,0.0022176795483032086,-0.007937719835962587
img0028,img0028_slice0052,0.6760972806929917,0.6119758213800399,0.7955873065614024,0.7098195853172181,0.11949002586841073,0.0978437639371782
img0028,img0028_slice0053,0.6454736409895004,0.5965552873382818,0.7418286275569892,0.6538835879524838,0.09635498656748875,0.05732830061420202
img0028,img0028_slice0054,0.5730265776582217,0.4991739276079075,0.7777898498308378,0.6650585263472397,0.20476327217261603,0.1658845987393322
img0028,img0028_slice0055,0.6497144279103045,0.5870013856912092,0.8475816991990194,0.7603567919765714,0.19786727128871484,0.17335540628536217
img0028,img0028_slice0056,0.6561557868753849,0.5631895247973766,0.6592493014132776,0.5855968832324401,0.0030935145378927498,0.022407358435063474
img0028,img0028_slice0057,0.6070320093101375,0.5163454017064042,0.656185624603524,0.5787201980203636,0.04915361529338658,0.06237479631395937
img0028,img0028_slice0058,0.5290152318230616,0.4458882969991618,0.6923064587394981,0.609420227212272,0.1632912269164365,0.16353193021311013
img0028,img0028_slice0059,0.6920079538098631,0.584521775303132,0.7827389048981125,0.677756495575422,0.09073095108824936,0.09323472027228996
img0028,img0028_slice0060,0.6815172260042605,0.5778138020744604,0.7305901651582679,0.6332233153785642,0.049072939154007456,0.05540951330410382
img0028,img0028_slice0061,0.5844674105792144,0.5057702425737917,0.7143012721936308,0.6241433790208926,0.12983386161441646,0.1183731364471009
img0028,img0028_slice0062,0.6415709970013884,0.5449091111292244,0.5533401507269822,0.478613069758369,-0.08823084627440625,-0.06629604137085537
img0028,img0028_slice0063,0.7073234907558099,0.6183016045117845,0.5596153100575119,0.4849645935206845,-0.14770818069829805,-0.1333370109911
img0028,img0028_slice0064,0.7331771639099205,0.658234520593926,0.5646651990572841,0.510546789507181,-0.16851196485263642,-0.14768773108674493
img0028,img0028_slice0065,0.6753121653522878,0.5895656660762818,0.5401167828219439,0.4761168062551955,-0.1351953825303439,-0.11344885982108632
img0028,img0028_slice0066,0.6247102790188199,0.5317379089039047,0.4570002886683804,0.3908259205347668,-0.16770999035043954,-0.14091198836913793
img0028,img0028_slice0067,0.4937459778789312,0.4256577409770258,0.5068781857780713,0.4350311645603501,0.013132207899140103,0.009373423583324325
img0028,img0028_slice0068,0.4942889427033653,0.4283459255334407,0.4509731974677524,0.3946971637043123,-0.043315745235612935,-0.033648761829128404
img0028,img0028_slice0069,0.4905604421540467,0.4337478924544624,0.4982278831167869,0.4414411636685915,0.007667440962740191,0.007693271214129105
img0028,img0028_slice0070,0.543443070712934,0.4882805412659137,0.5490481137339598,0.485697801464179,0.005605043021025824,-0.002582739801734679
img0028,img0028_slice0071,0.6092794678758753,0.5554400797230756,0.7126932208320007,0.636780361749967,0.10341375295612543,0.08134028202689136
img0028,img0028_slice0072,0.560618617104589,0.4987389272392525,0.6215406382635733,0.5556135003615179,0.06092202115898426,0.056874573122265404
img0028,img0028_slice0073,0.6678257077427703,0.6083288373182467,0.7680416337311752,0.6994575437353528,0.1002159259884049,0.09112870641710613
img0028,img0028_slice0074,0.6722315031953672,0.6153123357788406,0.6760469817529251,0.6202328598498317,0.0038154785575579275,0.004920524070991084
img0028,img0028_slice0075,0.6624983173974917,0.5987915217982048,0.6582452193213606,0.5924714912367597,-0.004253098076131057,-0.006320030561445145
img0028,img0028_slice0076,0.6850538207460191,0.6344703580658333,0.6742045088002813,0.6160999660010718,-0.010849311945737794,-0.018370392064761543
img0028,img0028_slice0077,0.6841121299955712,0.6325512883367767,0.912198585825423,0.8406762188078251,0.22808645582985176,0.2081249304710484
img0028,img0028_slice0078,0.7709713672989044,0.7024313711456756,0.9035748464765976,0.8327543816421127,0.13260347917769322,0.13032301049643713
img0028,img0028_slice0079,0.8235330377769833,0.7632680888460761,0.7454119985512356,0.6842439110170767,-0.07812103922574765,-0.0790241778289994
img0028,img0028_slice0080,0.93417831845733,0.8786149214145477,0.746342122031046,0.700386482044583,-0.18783619642628402,-0.1782284393699647
img0028,img0028_slice0081,0.917885715701461,0.8556230165090538,0.9133208799385903,0.8499223044710948,-0.0045648357628707,-0.005700712037958966
img0028,img0028_slice0082,0.9312293163206472,0.8728322523850254,0.8893212509728821,0.8072574966771573,-0.041908065347765144,-0.06557475570786808
img0028,img0028_slice0083,0.8807051072019971,0.7930588989621397,0.8380485443819783,0.726546172133127,-0.04265656282001884,-0.06651272682901266
img0028,img0028_slice0084,0.8578015106383573,0.7685479389888905,0.7664509605099568,0.6557552036228659,-0.09135055012840054,-0.11279273536602463
img0028,img0028_slice0085,0.9094060760300152,0.8402093595132921,0.8636757818744529,0.7707207206433995,-0.04573029415556229,-0.06948863886989265
img0028,img0028_slice0086,0.9057142856449945,0.8312841528953037,0.8433103447716139,0.7383913763729595,-0.062403940873380526,-0.09289277652234418
img0028,img0028_slice0087,0.9336687361033766,0.8762556503061809,0.9024026511380092,0.8268063981351652,-0.031266084965367424,-0.0494492521710157
img0028,img0028_slice0088,0.9113468799910294,0.8401215804395052,0.8677906893240395,0.7794397758222371,-0.0435561906669899,-0.06068180461726813
img0074,img0074_slice0012,0.0,0.0,0.0,0.0,0.0,0.0
img0074,img0074_slice0026,0.0,0.0,0.0,0.0,0.0,0.0
img0074,img0074_slice0030,0.0,0.0,0.0,0.0,0.0,0.0
img0074,img0074_slice0045,0.3636363636169178,0.2857142856902761,0.9599999999573332,0.9230769229980276,0.5963636363404154,0.6373626373077514
img0074,img0074_slice0046,0.8001491424135674,0.6760416666416973,0.792890536597006,0.6890830027164517,-0.007258605816561348,0.01304133607475444
img0074,img0074_slice0047,0.7643988847977705,0.6573480788795216,0.7278936305879937,0.6222079954312489,-0.036505254209776794,-0.035140083448272685
img0074,img0074_slice0048,0.1241044322994079,0.0766600176691724,0.4317360018519131,0.3440756064749326,0.30763156955250515,0.2674155888057602
img0074,img0074_slice0049,0.2302276842010702,0.1493795441756544,0.4515786880541821,0.3835527792852325,0.2213510038531119,0.2341732351095781
img0074,img0074_slice0050,0.0745878568551995,0.0480445480441747,0.6050761488175912,0.5280081094872285,0.5304882919623917,0.47996356144305385
img0074,img0074_slice0051,0.1574838324877702,0.1030242222739664,0.5573874295876823,0.4655084590610717,0.3999035970999121,0.3624842367871053
img0074,img0074_slice0052,0.4254446422640571,0.3327044777843514,0.2691197931551547,0.1859235970975332,-0.15632484910890238,-0.14678088068681822
img0074,img0074_slice0053,0.4157235800805576,0.3450600646427201,0.3007579698791621,0.2287539432542124,-0.11496561020139551,-0.11630612138850771
img0074,img0074_slice0054,0.5614332944722558,0.4734413881819229,0.2749096723413879,0.2279136025300393,-0.28652362213086785,-0.24552778565188357
img0074,img0074_slice0055,0.4437971625159872,0.3821663326213698,0.3841057426273326,0.3299009455828726,-0.05969141988865462,-0.0522653870384972
img0074,img0074_slice0056,0.5447495510735871,0.4893098762391727,0.650062596501272,0.5427223223407219,0.10531304542768483,0.053412446101549216
img0074,img0074_slice0057,0.4451117812470961,0.3822048218426129,0.4795171090534357,0.3952059365906496,0.03440532780633959,0.013001114748036724
img0074,img0074_slice0058,0.5093506343468791,0.4479670368529401,0.5083690497457016,0.3954778174696628,-0.0009815846011774765,-0.052489219383277275
img0074,img0074_slice0059,0.4495010259078769,0.3987113631503419,0.6062683768339251,0.47576847999124,0.1567673509260482,0.07705711684089811
img0074,img0074_slice0060,0.5378110554013861,0.4808090522890033,0.5949234016324616,0.5297514346243731,0.05711234623107553,0.04894238233536985
img0074,img0074_slice0061,0.5599060066617754,0.5136470472544689,0.6932834703406741,0.6331758914587203,0.1333774636788987,0.11952884420425147
img0074,img0074_slice0062,0.4411307537647506,0.4039497787105564,0.6900718517258013,0.6434938191261967,0.24894109796105074,0.23954404041564037
img0074,img0074_slice0063,0.3832491573029473,0.3582524169355762,0.4177729093009505,0.3875482909513942,0.03452375199800323,0.029295874015818013
img0074,img0074_slice0064,0.2429526085803461,0.2267012751620191,0.4119586035207099,0.3846770737098354,0.1690059949403638,0.1579757985478163
img0074,img0074_slice0065,0.3595847103811243,0.3454851059827278,0.6090471435905271,0.5753379238564452,0.24946243320940287,0.22985281787371742
img0074,img0074_slice0066,0.4115462581578466,0.3959495863493938,0.4111071874536692,0.3950742663553478,-0.00043907070417742444,-0.0008753199940459977
img0074,img0074_slice0067,0.5018634168504086,0.4646454280144363,0.8504039893597891,0.7886430266750671,0.34854057250938053,0.3239975986606308
img0074,img0074_slice0068,0.6906972617816386,0.6360394221907588,0.6646665707270394,0.6152562330051413,-0.02603069105459921,-0.0207831891856175
img0074,img0074_slice0069,0.5292061581332563,0.4483956054317967,0.8616431129186773,0.787491904388557,0.332436954785421,0.3390962989567603
img0074,img0074_slice0070,0.509088971702453,0.4495869643241209,0.8575788254989967,0.7665398449277423,0.3484898537965436,0.3169528806036214
img0074,img0074_slice0071,0.8925776486799878,0.812021795102668,0.6806544986794778,0.6033823681983705,-0.21192315000050999,-0.2086394269042975
img0074,img0074_slice0072,0.8790819223217052,0.8010990857236768,0.7540315470873278,0.6437180618795307,-0.12505037523437745,-0.1573810238441461
img0074,img0074_slice0073,0.9036289734786196,0.8278515375196738,0.612618960959027,0.567037037013053,-0.2910100125195926,-0.2608145005066208
img0074,img0074_slice0074,0.6069281641751664,0.5600982679606744,0.6246153681670888,0.5884763854370697,0.017687203991922473,0.028378117476395293
img0074,img0074_slice0075,0.6160077936545874,0.5753256345502576,0.9803888057782584,0.9615321386848408,0.364381012123671,0.38620650413458313
img0074,img0074_slice0076,0.6211812444554803,0.5831005761950395,0.9256478709596816,0.8650381993338118,0.3044666265042013,0.28193762313877224
img0074,img0074_slice0077,0.5815212592157931,0.5200459702282672,0.4397773028801204,0.3961488549913912,-0.14174395633567272,-0.12389711523687597
img0074,img0074_slice0078,0.5280795789021462,0.4540322580328011,0.3770833333147817,0.3113975576440773,-0.15099624558736446,-0.14263470038872383
img0074,img0074_slice0084,0.0,0.0,0.0,0.0,0.0,0.0
img0074,img0074_slice0085,0.0,0.0,0.0,0.0,0.0,0.0
