stem,image_path,iou,dice,ap
cju33belnbyhm0878yxl42233,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33belnbyhm0878yxl42233.jpg,0.936225,0.967062,0.996332
cju33eqwbcch208012jikwdky,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33eqwbcch208012jikwdky.jpg,0.923767,0.960373,0.994858
cju33jon3ygbj0993pu22a4k6,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33jon3ygbj0993pu22a4k6.jpg,0.92452,0.96078,0.996393
cju33mirdc8mj0799k33wzoes,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33mirdc8mj0799k33wzoes.jpg,0.960681,0.979946,0.998654
cju33o12x2jm50988944mxq0v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33o12x2jm50988944mxq0v.jpg,0.944,0.971193,0.997363
cju33qpdvc9g0087825jhf3s9,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33qpdvc9g0087825jhf3s9.jpg,0.873958,0.93274,0.990751
cju33w4sdcivk0855x879zht7,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33w4sdcivk0855x879zht7.jpg,0.953959,0.976437,0.998918
cju33x0f22peh0988g0ln7w5v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33x0f22peh0988g0ln7w5v.jpg,0.882018,0.937311,0.987716
cju33yemn2qb20988wfjxximx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33yemn2qb20988wfjxximx.jpg,0.913672,0.954889,0.995196
cju33za6l2qy70988jhrlp2ev,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju33za6l2qy70988jhrlp2ev.jpg,0.913681,0.954894,0.992567
cju34aozyyy830993bn16u32n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34aozyyy830993bn16u32n.jpg,0.963862,0.981598,0.998998
cju34c1xfyz920993itxkkfad,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34c1xfyz920993itxkkfad.jpg,0.95843,0.978774,0.998804
cju34ds2531520988qjpqt6e3,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34ds2531520988qjpqt6e3.jpg,0.475981,0.644969,0.893009
cju34eqjpcpm508788b3lhp97,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34eqjpcpm508788b3lhp97.jpg,0.96432,0.981836,0.999338
cju34fojcctcf0799ebolbvkn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34fojcctcf0799ebolbvkn.jpg,0.884666,0.938804,0.990125
cju34i3qvcyog0855qiejxx5w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34i3qvcyog0855qiejxx5w.jpg,0.965242,0.982313,0.99853
cju34m7h536wq0988xz7gx79v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34m7h536wq0988xz7gx79v.jpg,0.920621,0.95867,0.996472
cju34o6dbd2lo0855aqlcy1hs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34o6dbd2lo0855aqlcy1hs.jpg,0.928601,0.962979,0.996417
cju34ouumcznz07996gg1xq7v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34ouumcznz07996gg1xq7v.jpg,0.933091,0.965387,0.997725
cju34repocy5208780gswillm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34repocy5208780gswillm.jpg,0.967283,0.98337,0.999042
cju34sh43d8zm08019xbwhc0o,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34sh43d8zm08019xbwhc0o.jpg,0.90542,0.950363,0.994693
cju34uhepd3dd0799hs8782ad,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34uhepd3dd0799hs8782ad.jpg,0.919101,0.957845,0.99635
cju34xspwzenf0993cyzajv9n,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34xspwzenf0993cyzajv9n.jpg,0.94306,0.970696,0.997676
cju34ymm8d6700799uop0cw33,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34ymm8d6700799uop0cw33.jpg,0.944,0.971193,0.996327
cju34zivp3fq80988opxbaqyn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju34zivp3fq80988opxbaqyn.jpg,0.952034,0.975428,0.998328
cju3518w2d838079939fqztbc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3518w2d838079939fqztbc.jpg,0.940964,0.969584,0.996029
cju3521y5d5mq0878t3ezsu4p,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3521y5d5mq0878t3ezsu4p.jpg,0.947236,0.972903,0.997741
cju353d1eda8c07992afde611,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju353d1eda8c07992afde611.jpg,0.962047,0.980656,0.999243
cju35740hzm0g0993zl5ic246,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35740hzm0g0993zl5ic246.jpg,0.891881,0.942851,0.982758
cju357rxxdaz30878y2esjpjt,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju357rxxdaz30878y2esjpjt.jpg,0.92455,0.960796,0.996696
cju358pwtdby20878cg7nm0np,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju358pwtdby20878cg7nm0np.jpg,0.944942,0.971692,0.998554
cju35a77vdj4n08556jj2lgmc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35a77vdj4n08556jj2lgmc.jpg,0.958007,0.978553,0.99886
cju35atpxdjot0855q46aqrd0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35atpxdjot0855q46aqrd0.jpg,0.797498,0.887342,0.935213
cju35c4wzdhow0799h6eq4sgs,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35c4wzdhow0799h6eq4sgs.jpg,0.479304,0.648013,0.915808
cju35eg0tdmjt085525sb4bua,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35eg0tdmjt085525sb4bua.jpg,0.925243,0.96117,0.989522
cju35fxqyzt5p0993vusm54qz,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35fxqyzt5p0993vusm54qz.jpg,0.958419,0.978768,0.998434
cju35i2e63uxr0835h7zgkg9k,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35i2e63uxr0835h7zgkg9k.jpg,0.949678,0.974189,0.998242
cju35k2fr3vc50988c85qkrwg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35k2fr3vc50988c85qkrwg.jpg,0.83966,0.912843,0.959269
cju35ldepdtlm0801yv79y8vu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35ldepdtlm0801yv79y8vu.jpg,0.919386,0.958,0.99361
cju35mdz73x890835eynq1h9v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35mdz73x890835eynq1h9v.jpg,0.96045,0.979826,0.998849
cju35oyvd3y850988km12hdz1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju35oyvd3y850988km12hdz1.jpg,0.949384,0.974035,0.998116
cju3tp94kfstl08181awh6z49,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tp94kfstl08181awh6z49.jpg,0.969469,0.984498,0.999395
cju3tsh4lfsok0987w6x3a0v1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tsh4lfsok0987w6x3a0v1.jpg,0.932025,0.964817,0.995913
cju3ttznuftyf09875t11850w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ttznuftyf09875t11850w.jpg,0.960997,0.980111,0.998912
cju3tvffffx5f0818t5ov22al,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tvffffx5f0818t5ov22al.jpg,0.930915,0.964222,0.992617
cju3tx1qyg0c907552fglumhc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3tx1qyg0c907552fglumhc.jpg,0.924469,0.960752,0.996202
cju3u1c8tfyqx08503iedc3mx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u1c8tfyqx08503iedc3mx.jpg,0.947567,0.973078,0.997257
cju3u39fog1bo0871lxjrabks,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u39fog1bo0871lxjrabks.jpg,0.969575,0.984552,0.999432
cju3u4lxmg59o0755rz42b9en,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u4lxmg59o0755rz42b9en.jpg,0.958796,0.978964,0.999078
cju3u815rg4ek0850vvhtcvcm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3u815rg4ek0850vvhtcvcm.jpg,0.97399,0.986824,0.999487
cju3ua8u0g9rg0801uayhdxhu,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ua8u0g9rg0801uayhdxhu.jpg,0.953473,0.976182,0.998742
cju3uhb79gcgr0871orbrbi3x,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3uhb79gcgr0871orbrbi3x.jpg,0.188697,0.317485,0.2979
cju3ul8dogf1z09872y2ecowp,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ul8dogf1z09872y2ecowp.jpg,0.947542,0.973065,0.997834
cju3umoh1geet0817cmpef5am,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3umoh1geet0817cmpef5am.jpg,0.938117,0.968071,0.997467
cju3uwz6ogsp10801h2r3bj5l,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3uwz6ogsp10801h2r3bj5l.jpg,0.92747,0.96237,0.996219
cju3uz4o6gr9z0850lhxyxvsj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3uz4o6gr9z0850lhxyxvsj.jpg,0.964684,0.982024,0.998998
cju3v0fl3gwce0755qkjhzmd4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v0fl3gwce0755qkjhzmd4.jpg,0.958337,0.978725,0.998703
cju3v11mrgwwb0755u242ygye,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v11mrgwwb0755u242ygye.jpg,0.944674,0.97155,0.997011
cju3v3ac9gyz30755hfqwyp1i,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v3ac9gyz30755hfqwyp1i.jpg,0.871425,0.931296,0.960493
cju3v56bwgy8v0871w14pz8fx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v56bwgy8v0871w14pz8fx.jpg,0.935333,0.966586,0.996522
cju3v664kh0px0818y4y7wolf,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v664kh0px0818y4y7wolf.jpg,0.939956,0.969049,0.997286
cju3v72v5h1qz0818fggilwtq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3v72v5h1qz0818fggilwtq.jpg,0.935722,0.966794,0.997926
cju3wstckialg0871xs0vevsj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3wstckialg0871xs0vevsj.jpg,0.968092,0.983787,0.999346
cju3x2s11ibzi0817kk284k0j,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x2s11ibzi0817kk284k0j.jpg,0.898119,0.946325,0.989512
cju3x4blzieu30850x10uuvbm,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x4blzieu30850x10uuvbm.jpg,0.79374,0.885011,0.883312
cju3x5u2tiihx0818914gzxy1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x5u2tiihx0818914gzxy1.jpg,0.978277,0.989019,0.999664
cju3x7xsaijq80818f0psavav,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x7xsaijq80818f0psavav.jpg,0.953627,0.976263,0.998768
cju3x9lttikfb0818a0g104zn,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3x9lttikfb0818a0g104zn.jpg,0.933263,0.96548,0.99714
cju3xeexgii1j0817zs68tb4g,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xeexgii1j0817zs68tb4g.jpg,0.943947,0.971165,0.997159
cju3xga12iixg0817dijbvjxw,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xga12iixg0817dijbvjxw.jpg,0.947466,0.973024,0.997554
cju3xhpvvimda0987ygrpzni2,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xhpvvimda0987ygrpzni2.jpg,0.923602,0.960284,0.992236
cju3xiic0ilzp0850lusrb42j,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xiic0ilzp0850lusrb42j.jpg,0.913156,0.954607,0.996361
cju3xjqtpikx50817tppy6g84,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xjqtpikx50817tppy6g84.jpg,0.933633,0.965678,0.992176
cju3xl264ingx0850rcf0rshj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xl264ingx0850rcf0rshj.jpg,0.94954,0.974117,0.998469
cju3xtufwiv9c0818djsc4cqd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xtufwiv9c0818djsc4cqd.jpg,0.938499,0.968274,0.996976
cju3xuj20ivgp0818mij8bjrd,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xuj20ivgp0818mij8bjrd.jpg,0.92803,0.962672,0.996409
cju3xvoo2iqlc0817eku2r3wl,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xvoo2iqlc0817eku2r3wl.jpg,0.963919,0.981628,0.998897
cju3xwpgviwlx0871rwm15q7v,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xwpgviwlx0871rwm15q7v.jpg,0.930567,0.964035,0.996185
cju3xzvnzj0hd0755xprz39nj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3xzvnzj0hd0755xprz39nj.jpg,0.96875,0.984127,0.999383
cju3y0pjrj1c30755nxekxccj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y0pjrj1c30755nxekxccj.jpg,0.950779,0.974768,0.998596
cju3y21quj0ir0818kgjagr15,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y21quj0ir0818kgjagr15.jpg,0.646413,0.785238,0.946544
cju3y54kwj3nr0801biidlb4e,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y54kwj3nr0801biidlb4e.jpg,0.969874,0.984707,0.9995
cju3y79ofj3va0871uqfb1mzo,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y79ofj3va0871uqfb1mzo.jpg,0.946914,0.972733,0.997959
cju3y9difj6th0801kd1rqm3w,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3y9difj6th0801kd1rqm3w.jpg,0.975672,0.987686,0.999546
cju3ya7goj6at0818v2l5ay7f,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ya7goj6at0818v2l5ay7f.jpg,0.852681,0.920483,0.976296
cju3yb47cj1xq0817zfotbni4,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3yb47cj1xq0817zfotbni4.jpg,0.854477,0.921529,0.980964
cju3yht87j83m08507yk1u1fg,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3yht87j83m08507yk1u1fg.jpg,0.967746,0.983609,0.99914
cju3ykamdj9u208503pygyuc8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju3ykamdj9u208503pygyuc8.jpg,0.701041,0.824249,0.880725
cju40jl7skiuo0817p0smlgg8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40jl7skiuo0817p0smlgg8.jpg,0.712795,0.832318,0.827498
cju40m0rjkpw80871z6n6yg1u,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40m0rjkpw80871z6n6yg1u.jpg,0.924852,0.960959,0.984402
cju40poe4kt9s0755f9cnm3h5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40poe4kt9s0755f9cnm3h5.jpg,0.955145,0.977058,0.998131
cju40r6jrksyk0871wg98zgho,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40r6jrksyk0871wg98zgho.jpg,0.945259,0.971859,0.997458
cju40sdwukv3k0755y99ug1k8,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40sdwukv3k0755y99ug1k8.jpg,0.951576,0.975187,0.997718
cju40taxlkrho0987smigg0x0,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40taxlkrho0987smigg0x0.jpg,0.946033,0.972268,0.996688
cju40u30gkuzc0871rq7t666d,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40u30gkuzc0871rq7t666d.jpg,0.934807,0.966305,0.996077
cju40w3hbkwpn08015rbs3wko,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40w3hbkwpn08015rbs3wko.jpg,0.942513,0.970406,0.997141
cju40wto5kxwi0755it190f2k,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju40wto5kxwi0755it190f2k.jpg,0.958641,0.978884,0.997982
cju410dnfl0960755y8lu8d79,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju410dnfl0960755y8lu8d79.jpg,0.88776,0.940543,0.981517
cju412uwlkva50850d1ps1ww7,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju412uwlkva50850d1ps1ww7.jpg,0.939214,0.968654,0.996723
cju414lf2l1lt0801rl3hjllj,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju414lf2l1lt0801rl3hjllj.jpg,0.63702,0.778268,0.89453
cju418rckl3ur08012psrx1r1,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju418rckl3ur08012psrx1r1.jpg,0.951964,0.975391,0.998257
cju41kd7yl4nm0850gil5qqwh,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41kd7yl4nm0850gil5qqwh.jpg,0.928035,0.962675,0.992911
cju41lojblbs307555jdci937,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41lojblbs307555jdci937.jpg,0.95304,0.975955,0.998657
cju41nz76lcxu0755cya2qefx,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41nz76lcxu0755cya2qefx.jpg,0.968422,0.983958,0.999184
cju41p90plcsx08018cnzpndc,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41p90plcsx08018cnzpndc.jpg,0.934491,0.966136,0.996296
cju41r6v2lcww0871ps8k8pf5,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41r6v2lcww0871ps8k8pf5.jpg,0.955916,0.977461,0.998502
cju41s6nbleqy0755e2mslg0b,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41s6nbleqy0755e2mslg0b.jpg,0.946586,0.97256,0.998285
cju41z76wlgbz0801qdetlvby,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju41z76wlgbz0801qdetlvby.jpg,0.938341,0.96819,0.997836
cju422cm8lfxn0818ojicxejb,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju422cm8lfxn0818ojicxejb.jpg,0.940173,0.969164,0.994747
cju424hy5lckr085073fva1ok,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju424hy5lckr085073fva1ok.jpg,0.963579,0.981452,0.999101
cju426tomlhll0818fc0i7nvh,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju426tomlhll0818fc0i7nvh.jpg,0.961698,0.980475,0.998928
cju428k5fldt108177s6g6f45,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju428k5fldt108177s6g6f45.jpg,0.954825,0.97689,0.998805
cju42dwedlmk60871jbgu4ehi,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42dwedlmk60871jbgu4ehi.jpg,0.964719,0.982043,0.998814
cju42g865lorv07552ytz6xxa,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42g865lorv07552ytz6xxa.jpg,0.973209,0.986423,0.999592
cju42m60jlpcm08186kqppzqv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42m60jlpcm08186kqppzqv.jpg,0.942248,0.970265,0.99691
cju42nm68lpyo0818xvvqmupq,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42nm68lpyo0818xvvqmupq.jpg,0.950795,0.974777,0.998804
cju42py9mlqyd0818u3d1d7ga,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42py9mlqyd0818u3d1d7ga.jpg,0.939411,0.968759,0.997094
cju42qet0lsq90871e50xbnuv,/Users/brian/Desktop/VCL318/Swin-ViT/ViTUnet vs SwinUnet/Dataset/processed/Kvasir-SEG/images/cju42qet0lsq90871e50xbnuv.jpg,0.950272,0.974502,0.998197
